id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_208;0;GmbH;67112;87300;2006;42.0;GKV;1998933.17;2129933.17;319706.01;44601.13;-3855.83;;3855.83;40745.3;40745.3;27950.51;452083.56;560421.86;0.0;0.0;;;;34300.0;;;;;;222183.17;430506.43;353163.04;138778.38;207466.2;;87372.88;-879.0;-14015.38
C_824;0;GmbH;68309;25620;2006;;GKV;3495983.59;3864163.09;1733675.9;55598.82;-21955.15;36.58;21991.73;33643.67;32643.67;28499.3;1543804.13;1182467.72;136934.43;65547.67;235515.17;115934.43;65547.67;668785.9;;;;;;158854.31;1523625.13;759101.87;18794.85;626212.65;;-15687.15;-8340.29;-57055.91
C_406;0;GmbH;77694;46693;1975;;GKV;10161358.73;10161358.73;4221644.38;180221.85;-15175.99;;15175.99;165045.86;165045.86;96553.53;1711367.77;898009.11;171142.29;231417.0;;;;640952.8;;;;;;410799.37;1500440.69;1189012.3;447335.37;;;247600.14;-34902.7;-60763.86
C_218;0;GmbH;76703;26512;1947;404.0;GKV;1945280.75;1930460.75;836866.41;162363.09;-43007.49;138.77;43151.78;119355.6;119355.6;95404.3;1322107.71;718055.44;330740.6;0.0;132366.76;;;285706.52;;;;;;260811.67;1244426.29;509040.05;20131.46;;;42476.35;-26039.94;-49523.17
C_002;0;GmbH;66763;43220;1966;92.0;GKV;3003288.15;2836142.98;1361972.04;-65666.07;-6710.88;;6710.88;-72376.95;-72376.95;-3.06e-10;1587398.97;282246.14;0.0;0.0;125358.78;;;67480.99;;;;;;1305152.83;922271.06;143464.65;1784.81;;;72620.42;-105920.88;12210.68
C_726;0;GmbH;66793;49410;1993;4.0;GKV;632383.09;632383.09;632448.8;15083.51;;;;15083.51;15083.51;15083.96;91662.99;1536.45;0.0;0.0;;;;;;;;;;90126.54;90753.83;55127.38;55127.38;;;-33650.24;-1136.45;-35609.11
C_001;0;GmbH;66606;47710;2001;;GKV;4210110.81;3640918.97;1798970.49;180926.99;-1775.59;1346.0;3121.59;179151.4;179151.4;117883.52;661984.69;1212734.49;26381.23;0.0;;26381.23;;232383.07;;;;;;158150.9;580255.52;530145.88;152641.96;372730.09;;114766.07;-48288.94;13849.27
C_485;0;GmbH;68309;68102;1996;;GKV;54147.63;54147.63;61075.67;-26547.81;-19114.21;;19114.21;-45662.02;-46320.97;-23428.76;458808.98;239431.6;89880.12;129497.26;22258.91;29880.12;129497.26;383.27;;;;;;7.28e-12;84130.94;3819.15;;;;-28162.71;-20428.75;64137.06
C_720;0;GmbH;72622;20140;1976;133.0;GKV;616375.14;616375.14;638793.02;138588.91;-7196.16;18.91;7215.07;131392.75;124334.05;83922.7;561440.0;151303.5;0.0;370000.0;;;370000.0;;;;;;;40136.5;169642.56;161102.88;41415.09;;;-305723.87;-26917.68;350000.0
C_861;0;GmbH;71397;43330;1984;27.0;GKV;442728.21;442728.21;278345.13;67902.16;-2800.25;21.3;2821.55;65101.91;65101.91;57703.91;96468.66;87008.66;9460.0;0.0;6320.0;9460.0;;4787.98;;;;;;0.0;82376.66;43927.58;12648.91;30166.42;;60527.94;-8127.73;-31302.07
C_018;0;GmbH;71570;22210;1992;152.0;GKV;917819.78;887153.38;496208.14;59465.23;-10774.1;;10774.1;48691.13;48691.13;48107.98;267288.88;194292.59;40900.0;0.0;7217.87;40900.0;;17852.23;;;;;;3.64e-12;164722.99;62063.43;4.4;54619.74;;87595.34;-27215.26;3741.19
C_730;0;GmbH & Co. KG;71636;35230;2005;13.0;GKV;6169062.78;6169062.78;3149639.26;127831.59;-44487.18;128852.91;173340.09;83344.41;83445.1;44487.47;4335030.65;1737016.94;823355.03;0.0;1059817.93;;;531900.65;;;;;;1774658.68;2793177.54;597624.66;89508.03;;;168240.51;-295283.02;-38054.25
C_964;0;GmbH & Co. KG;89520;24200;1948;122.0;GKV;3589997.08;3589997.08;800482.79;25531.75;-19992.65;2371.89;22364.54;5539.1;5539.1;2334.67;1016154.7;887795.88;71000.0;0.0;110253.93;71000.0;;354275.16;;;;;;57358.82;882797.2;479255.46;25549.56;;;-286801.47;-11514.85;284115.36
C_785;0;GmbH;74564;46692;2001;42.0;GKV;1213109.82;1213109.82;740751.3;2353.21;-15696.51;;15696.51;-13343.3;-13343.3;-21644.4;731359.91;118124.47;613235.44;0.0;23005.03;;;81119.66;;;;;;3.64e-12;134173.08;42181.77;12940.21;25291.03;;-69002.64;-257142.24;316320.0
C_191;0;GmbH;73433;35100;1995;276.0;GKV;24723090.84;24902444.12;10814204.6;3376055.58;-1336792.66;30541.36;1367334.02;2039262.92;2039262.92;1007896.3;111979585.5;12896868.31;11966698.92;42620806.58;3225134.47;11965678.44;36107187.48;1093835.34;;;;;;44495211.7;12043179.75;4784065.16;4377107.48;731.64;;5347623.67;-4879500.27;1095595.34
C_436;0;GmbH;63776;27120;1978;267.0;GKV;27199141.23;27199141.23;17256285.94;-9962428.48;-1809134.91;109.1;1845664.82;-11771563.39;-11771563.39;9.31e-10;45321741.95;14648618.16;0.0;17965593.4;;;;2319264.71;;;;;;8313603.61;20952650.89;3680875.64;2375223.96;;;-4761727.76;-6862461.4;11854769.64
C_667;0;GmbH;63924;10890;1985;78.0;GKV;3690480.08;3690480.08;1903210.39;-4449502.16;-87853.83;;89483.76;-4537355.99;-4537355.99;-1.46e-11;6745465.69;6253564.64;0.0;213429.0;;;;342188.18;;;;;;278472.05;4075375.31;408291.17;128773.19;;;-731496.9;-117143.02;878106.25
C_762;0;GmbH & Co. KG;63762;66190;1999;;GKV;157528.69;157528.69;139985.99;37691.51;-2703.79;;2703.79;34987.72;34987.72;32894.72;75325.35;63024.92;0.0;0.0;;;;;;;;;;12300.43;73873.35;19569.61;14255.07;;;40179.07;0.0;-21732.76
C_264;0;GmbH;63741;43999;2010;36.0;GKV;86233.36;86233.36;1800796.33;195223.63;-9365.07;15.84;9380.91;185858.56;185858.56;185689.56;539414.55;281772.92;0.0;0.0;;;;49940.2;;;;;;257641.63;440362.85;435251.13;354662.81;35585.0;;116149.6;-92002.16;-5674.85
C_543;0;AG;86150;68101;1464;;GKV;73165008.12;73165008.12;19785589.08;2331932.6;-1375368.81;116351.52;1993718.58;956563.79;297724.33;191775.6;34956456.22;26852070.31;0.0;306485.71;4806877.27;;;3941585.9;;;;;;7797900.2;29653971.68;11687193.17;3444440.58;4254958.92;;12170860.85;-662078.4;-256009.03
C_081;0;GmbH;95100;14200;1950;133.0;GKV;37467696.25;37539140.3;17758654.98;2025871.67;-516457.12;51.14;516508.26;1509414.55;1509414.55;1167593.08;12828241.09;9033635.74;1178513.46;903256.6;911310.42;1178513.46;166791.6;2009038.17;;;;;;1712834.29;9356968.66;2024436.35;455205.68;;;693996.02;-639587.66;-977352.6
C_733;0;GmbH;95686;2400;2007;11.0;GKV;7504467.36;7483841.23;1443166.43;-78263.24;-97886.8;;89445.5;-176150.04;-176150.04;-184038.71;4282269.54;4025277.18;91000.0;65603.05;2954315.97;91000.0;65603.05;638406.09;;;;;;203359.56;4081283.42;249244.43;109064.17;;;56935.21;2504.42;-128445.03
C_990;0;GmbH;96237;17120;1971;735.0;GKV;30430989.81;30430989.81;8750395.79;619640.39;-64820.6;7714.58;72535.18;554819.79;554819.79;4.51e-10;8519499.9;6596327.12;500000.0;625000.0;294203.65;500000.0;625000.0;3479164.82;;;;;;798172.78;4599720.46;3720979.95;1415184.81;1401356.06;;4102081.86;-2551967.74;-447676.61
C_197;0;GmbH;95030;46320;1991;229.0;GKV;10214430.12;10025668.91;4410748.35;368257.98;-83390.72;48.0;83492.72;284867.26;284867.26;229903.23;2639761.37;2486373.8;0.0;0.0;;;;;;;;;;153387.57;2310147.28;1403346.29;9576.79;1370927.5;;494628.94;-132980.11;-658743.27
C_102;0;GmbH;95028;49310;1998;48.0;GKV;2141218.79;1969965.44;1067874.23;-112032.77;-5011.67;586.56;5598.23;-117044.44;-91247.44;-93722.44;684294.53;502789.39;58646.32;0.0;;;;173777.29;;;;;;122858.82;677029.03;224848.46;88932.47;135544.7;;-27597.31;-2937.1;22041.63
C_341;0;GmbH;95030;46462;2004;;GKV;840852.62;840852.62;848658.89;180138.16;-5227.06;1236.79;6463.85;174911.1;174911.1;155614.04;360571.78;292102.67;34169.11;0.0;14088.39;34169.11;;11778.01;;;;;;26000.0;301292.78;248628.56;129955.17;;;210728.18;-32593.89;-110477.67
C_348;0;GmbH;95615;96090;2009;;GKV;246219539.5;246219539.5;8547652.08;-102504.57;740811.8;122127.22;180777.4;638307.23;631737.23;388357.94;30578551.06;21078138.91;1793000.0;132249.3;982657.92;1793000.0;;2401069.8;;;;;;7165979.85;23206635.26;10791900.85;126222.13;;;1652213.81;-1128369.02;-567728.42
C_783;0;Einzelfirma;95119;25100;2010;;GKV;2565763.93;2656737.78;1014152.89;19042.01;-11292.97;1165.48;12458.45;7749.04;7749.04;3908.31;732028.76;426901.59;164290.92;16185.43;27200.0;164290.92;16185.43;44073.96;;;;;;124650.82;502434.98;243758.4;82245.62;124902.41;;46112.27;-218252.88;158018.52
C_855;0;Genossenschaft;87746;46710;1963;225.0;GKV;36109.57;34189.57;33849.04;3654.39;-225.0;;225.0;3429.39;3429.39;3429.39;7113.5;2993.01;0.0;0.0;;;;;;;;;;4120.49;7113.5;6963.5;6963.5;;;3782.65;6182.64;-5000.0
C_766;0;GmbH;88131;49310;2009;42.0;GKV;6970252.41;6970252.41;3701080.24;722995.4;8350.66;15499.99;6339.83;731346.06;731346.06;194400.0;2617722.13;1119054.13;0.0;339968.0;;;;152558.11;;;;;;1158700.0;2370237.61;1382821.94;458232.41;;;1286625.21;-83436.55;-787377.11
C_519;0;GmbH;80807;18120;1862;;GKV;1560009.86;4462165.86;1737088.36;119781.08;-47079.11;3381.16;50460.27;72701.97;72701.97;45380.53;1873004.59;3235267.78;480714.06;0.0;204238.69;;;367457.25;;;;;;391298.91;1780853.4;507526.4;13989.13;;;-115009.3;-65333.09;270731.36
C_533;0;GmbH;81369;43220;1978;;GKV;37966858.82;37966858.82;11495093.23;1249355.24;-198973.3;4872.12;203845.42;1050381.94;1050381.94;706273.76;14624776.38;9637663.15;0.0;0.0;401729.56;;;4746640.77;;;;;;4987113.23;14196616.5;7174189.18;951882.28;3583220.67;;2054327.51;-86970.56;26000.0
C_708;0;GmbH & Co. KG;80807;68100;1996;;GKV;206167.06;206167.06;214539.76;75997.54;-2043.37;6.63;2050.0;73954.17;73954.17;73954.17;86563.64;46278.67;40284.97;0.0;17518.48;;;17088.01;;;;;;;16605.27;15791.03;408.93;;;76696.19;-2667.12;-62943.9
C_466;0;GmbH;80807;46430;1978;115.0;GKV;40349201.72;40671668.01;26163743.16;4247144.16;38519.6;42953.52;42200.07;4285663.76;4285663.76;2999186.44;25227747.79;7128075.9;675040.0;707770.0;98440.0;675040.0;707770.0;300100.05;;;;;;18384290.89;16218467.17;11481625.45;7048423.1;2986623.26;58000.0;2831670.58;-2961637.75;-289326.61
C_448;0;AG;81667;70220;1997;;GKV;20191516.36;20191516.36;20104082.03;1025392.92;-727576.79;;642576.79;297816.13;297816.13;296739.18;24945212.97;3107714.95;2007646.14;13281693.04;774253.33;2007646.14;12281693.04;480089.33;;;;;;2984030.84;2912864.17;2816772.12;1914439.62;890343.93;;1600128.88;-168536.22;-592450.98
C_696;0;GmbH;80538;65121;2005;150.0;GKV;3021611.56;3021611.56;1578195.29;171215.17;12949.92;16728.45;3778.53;184165.09;185110.09;123560.96;1863698.15;289419.14;0.0;0.0;82127.83;;;76900.78;;;;;;1574279.01;598889.14;578643.64;361623.13;;;198667.7;-227860.44;-10661.8
C_755;0;GmbH;80634;56101;2006;;GKV;6028989.17;6388410.71;1748829.85;161119.1;-12768.88;395.11;13163.99;148350.22;148350.22;101362.13;6395616.14;6098886.66;0.0;0.0;;;;432995.54;;;;;;296729.48;6368270.64;446542.7;60457.47;;;79284.39;-19425.76;-44201.65
C_190;0;GmbH;80638;64200;2008;;GKV;32268536.47;32268536.47;31795440.22;1353702.24;-79947.86;163394.1;243341.96;1273754.38;1273754.38;1263761.69;55465640.29;4031954.46;1647350.14;7105175.17;294611.23;1355060.7;6403128.59;552251.51;;;;;;33796841.58;25757898.78;23246138.73;21093223.9;1511006.99;;2688053.79;-1426498.73;520508.56
C_692;0;Genossenschaft;90429;62030;1966;6577.0;GKV;50353195.63;50895159.71;11953488.88;349362.68;-196924.79;970870.03;1167794.82;152437.89;152437.89;55132.25;51193599.42;25524189.74;9145434.1;5790153.89;18019541.75;8825375.8;5715055.02;4350138.39;;;;;;10609165.69;22079129.46;3846109.86;1464261.04;;;-7353809.04;-3932728.06;3358408.68
C_177;0;GmbH;90431;46179;1988;;GKV;2459229.57;2459229.57;1387599.18;73367.51;-13562.21;4457.15;18019.36;59805.3;59805.3;57542.55;883937.58;826401.85;0.0;0.0;;;;;;;;;;57535.73;321251.85;184174.43;28685.91;;;181572.98;-125351.84;5.09e-11
C_402;0;GmbH;90491;86909;1990;427.0;GKV;529356.23;529356.23;566405.6;95416.89;-38435.98;;38435.98;56980.91;56980.91;56980.91;1054838.15;379779.18;606541.38;0.0;358958.53;;;15053.61;;;;;;68517.59;1376.0;1376.0;;;;353407.53;-297906.42;-79561.27
C_809;0;GmbH;91593;23610;1996;13.0;GKV;28152196.27;23331847.63;1485305.27;1026997.82;-637773.45;115416.68;753190.13;389224.37;-192172.43;-433873.66;23082038.18;11699216.04;10907350.99;0.0;7465000.0;10907350.99;;3092724.89;;;;;;475471.15;22871241.92;10301750.02;8587608.26;;;1260928.27;-212135.27;-3648113.43
C_548;0;GmbH;90471;71122;1998;;GKV;199237.2;199237.2;199237.2;124516.44;-35179.04;69.07;35248.11;89337.4;89337.4;86424.53;2016733.95;163553.09;785650.92;0.0;158956.4;;;373.66;;;;;;1067529.94;5625.95;5625.95;5625.95;;;137984.74;-2499.0;-164549.97
C_796;1;GmbH;90429;43330;1998;;GKV;2067950.21;2080932.61;857592.62;90968.89;-5624.94;900.3;6525.24;85343.95;85343.95;77961.11;323898.96;229245.44;41022.52;0.0;52143.16;;;51797.2;;;;;;50000.0;237164.96;82625.03;1444.05;;;92026.86;-11548.0;-159178.46
C_918;0;GmbH;90763;25620;2004;;GKV;2569726.87;2569726.87;356076.53;13361.53;-779.1;366.99;1146.09;12582.43;12582.43;7309.38;280056.4;223472.41;2372.33;17826.71;10441.98;2372.33;17826.71;111494.85;;;;;;36384.95;225208.25;197622.4;19077.91;154803.59;;-11468.32;-51094.08;16572.88
C_546;0;GmbH;90459;71122;1989;162.0;GKV;96335626.36;96335626.36;15565602.88;976728.74;-308671.45;5391.69;314063.14;668057.29;668057.29;422843.6;21932878.49;16738307.25;0.0;836000.0;2544881.34;;;6617909.68;;;;;;4358571.24;20723222.92;7690205.76;1211291.31;3487449.63;;-1572356.09;-353075.99;748158.87
C_860;0;AG;91747;62019;1998;;GKV;903436.83;882955.34;827305.84;80478.96;124.09;124.09;;80603.05;80603.05;51909.13;409198.67;207241.77;0.0;0.0;;;;57060.57;;;;;;201956.9;368618.68;358954.54;309718.85;;;297327.79;-13527.64;1.46e-10
C_960;0;GmbH & Co. KG;88299;25120;1939;268.0;GKV;77822.29;78471.15;70836.15;4733.47;-2639.84;;2639.84;2093.63;2093.63;1741.91;102792.97;53562.96;49230.01;0.0;20007.24;;;3858.75;;;;;;0.0;63619.73;12128.34;2514.03;7424.24;;-23518.46;-194.11;16452.78
C_701;0;GmbH;93098;41201;1948;442.0;GKV;201566328.3;201566328.3;5950050.96;669511.58;-16393.54;16723.65;33355.83;653118.04;653118.04;433800.72;20425092.38;18110646.54;133316.4;224064.83;54974.13;133316.4;224064.83;17315875.32;;;;;;2139022.24;16863309.55;15464580.96;3711984.59;10207868.38;;2967501.68;-673403.37;37093.29
C_904;0;GmbH;93413;86101;2006;643.0;GKV;2800930.91;5886658.49;2170464.74;-24438.4;-6232.9;225.85;6458.75;-30671.3;-30515.78;-29433.22;7875712.37;1066972.12;0.0;174507.17;;;174507.17;813532.33;;;;;;122459.53;7509156.84;378512.56;295966.81;;;444702.0;-204092.09;-68095.22
C_121;0;Genossenschaft;83334;35130;1921;11.0;GKV;8814133.46;8814133.46;1921884.15;304198.74;-13946.64;3693.38;17640.02;290252.1;290252.1;188696.02;3736334.56;619689.75;210000.0;0.0;240000.0;210000.0;;187298.41;;;;;;2906644.81;2723790.12;1258606.67;156204.51;;;247941.21;-59790.19;-247260.32
C_221;0;GmbH;84478;68320;1994;;GKV;8338726.7;8226307.7;4641859.7;293413.26;-83816.54;;83816.54;209596.72;209596.72;141390.57;2411945.53;1755072.58;116479.68;0.0;127268.63;116479.68;;;;;;;;540393.27;1570712.95;293885.53;319.99;69163.01;;119709.4;-100115.82;180201.76
C_826;1;GmbH;83607;49310;2000;116.0;GKV;1110047.88;1203407.66;589552.02;42448.65;-12364.01;;12364.01;30084.64;30084.64;20646.24;850983.14;560849.36;219293.49;0.0;23073.67;;;70319.01;;;;;;70840.29;623541.14;110494.57;2338.17;;;-90479.65;-38619.78;146879.45
C_017;0;GmbH;83059;52291;2009;;GKV;74343.25;114220.44;129649.51;-19243.23;-6688.3;;6688.3;-25931.53;-25931.53;-28477.0;247149.57;156560.77;0.0;0.0;;;;;;;;;;90588.8;244501.97;168.28;97.03;;;-105367.97;-1306.01;81280.14
C_628;0;Einzelfirma;89312;25620;1997;;GKV;2981189.41;2309279.83;369480.33;137947.65;-9525.74;1.64;9527.38;128421.91;128421.91;86078.32;788084.7;368675.42;0.0;0.0;;;;46444.27;;;;;;113361.57;785579.16;88483.47;35031.59;;;97898.52;-1561.41;-274797.52
C_652;0;GmbH;82346;10510;1998;175.0;GKV;65671951.84;61115805.84;20252893.08;2503049.47;36617.72;24198.77;111662.99;2539667.19;2539667.19;1694624.28;22991577.99;9725473.3;680159.24;1165154.0;150000.0;437500.0;;3855514.33;242659.24;100.0;;;;11420791.45;19698728.36;11152349.72;5682886.3;;;143502.04;-525547.73;-285000.0
C_390;0;KG;82538;28290;2009;;GKV;16716437.29;17415878.32;12545978.74;577976.82;-52182.33;14309.47;66531.8;525794.49;525794.49;420281.16;8947086.32;2502055.23;0.0;1071718.26;;;;502307.68;;;;;;5373312.83;7971720.66;4436651.32;2188871.77;2009233.5;;1692410.17;-145466.57;-834966.0
C_981;0;GmbH & Co. KG;97080;47721;1968;513.0;GKV;18661690.89;18661690.89;5598823.97;597131.46;3732.73;4640.73;908.0;600864.19;600864.19;438879.43;4834260.41;3922440.03;0.0;0.0;;;;2800251.15;;;;;;903132.46;4263196.94;2342210.27;119067.27;27979.69;;464971.89;-39910.96;-518830.49
C_710;0;GmbH;96126;28410;1993;316.0;GKV;769903.13;771583.8;624412.05;50639.17;-15765.35;7555.53;23320.88;34873.82;34873.82;33558.04;390376.5;328878.81;61497.69;0.0;73619.7;;;11804.67;;;;;;7.28e-12;300068.55;70388.17;2808.95;30765.43;;22452.46;-29355.93;18199.33
C_344;0;GmbH;97346;8110;1996;126.0;GKV;17418561.19;17657840.52;7615439.12;1405859.24;-38500.0;5983.21;98795.67;1367359.24;1367359.24;1028918.93;17539052.22;6808726.48;164296.29;1174957.0;117000.0;164296.29;;1525645.63;;;;;;9772667.38;6886645.46;5529722.36;5189407.13;270179.26;;7589141.59;-1162858.75;-3303116.16
C_940;1;GmbH;97289;46736;1999;;GKV;293323.27;268250.27;181858.11;21629.7;-5975.43;114.69;6090.12;15654.27;15654.27;13622.97;243175.2;147297.99;83877.21;0.0;10380.58;;;53987.69;;;;;;;50167.4;44266.89;1237.31;;;87697.97;-47450.25;-10667.34
C_380;0;GmbH;85774;43210;1902;;GKV;963580.48;963580.48;954080.08;102104.96;2278.45;2696.27;417.82;104383.41;104383.41;70527.4;1679413.01;189387.72;0.0;0.0;;;;1433.95;;;;;;1490025.29;1678895.36;1654349.1;1589626.38;;;63689.53;1.0;-2.33e-10
C_112;0;GmbH & Co. KG;85757;68320;1967;;GKV;3421259.8;3421259.8;340206.25;-1094.26;430845.68;38624.3;28236.05;429751.42;429751.42;341910.23;9570523.64;1850337.11;166660.42;1071952.18;;;;661595.75;;;;;;6481573.93;5701605.14;3893505.56;495756.68;;;524221.35;-865973.24;-35045.81
C_613;0;GmbH;82178;26100;1993;;GKV;633378.41;633378.41;630620.28;86225.39;-2802.52;123.11;2925.63;83422.87;74668.64;71849.14;208260.21;139340.49;0.0;0.0;;;;;;;;;;68919.72;158327.89;81332.39;37342.26;;;100853.44;-12985.2;-33562.99
C_921;0;GmbH;85748;25992;1973;130.0;GKV;11533532.14;11309390.98;3194180.58;485788.58;-111302.76;6786.64;118089.4;374485.82;374485.82;307107.32;3504385.22;2639436.41;404760.8;455024.12;699518.39;404760.8;455024.12;483401.32;;;;;;153387.56;1491225.85;800602.47;421.55;;;1090826.63;-80329.06;-690568.47
C_867;0;GmbH & Co. KG;82041;43220;1966;;GKV;28049201.53;28482841.79;12767023.17;1657222.35;73445.0;84573.68;17097.86;1730667.35;1730667.35;1135919.14;11704508.83;2147265.48;0.0;216216.16;50000.0;;;832269.29;;;;;;9341027.19;9485592.43;5505603.37;3497457.5;1670962.51;;1955961.85;-34107.94;-559200.0
C_936;0;GmbH;82152;46432;1997;77.0;GKV;2098692.87;2116953.33;1477842.03;79650.95;-4308.48;4462.52;8771.0;75342.47;75342.47;47410.99;749364.49;264451.69;56773.8;4773.2;43180.37;;;56895.88;;;;;;423365.8;525940.26;231698.02;21546.28;102980.85;;67799.01;-23356.32;-33650.45
C_769;0;GmbH;12101;81301;1980;51.0;GKV;106903.24;106903.24;91285.35;33664.84;-24020.89;32.92;24053.81;9643.95;9643.95;9635.34;864289.89;11643.99;0.0;609631.0;;;609631.0;8229.72;;;;;;243014.9;46567.89;35633.05;35633.05;;;52654.65;0.0;-50804.0
C_534;0;GmbH;10117;35000;1990;236.0;GKV;13575513.38;13575513.38;2633704.96;199232.7;-129205.33;6189.07;135394.4;70027.37;70027.37;38600.22;4470823.74;3971639.65;85803.67;139331.47;360903.07;63068.56;9987.47;2924447.56;;;;;;274048.95;3991598.95;943232.79;279451.92;525279.07;;161068.64;-23070.8;-297632.23
C_098;0;GmbH;10589;43220;1967;;GKV;7960963.8;8236935.6;3259194.9;263716.59;-169194.89;5.11;169200.0;94521.7;94521.7;90365.71;20582397.01;19439061.62;0.0;149857.73;;;;;;;;;;993477.66;15210639.37;6974060.26;1191746.59;5257919.01;;-196137.54;-85243.16;-5256615.91
C_693;0;GmbH;10178;68310;1992;;GKV;1791264.61;2197261.12;860141.41;98576.04;-2739.06;1218.15;3957.21;95836.98;95836.98;82193.01;1361084.95;721786.97;0.0;0.0;;;;;;;;;;;1015406.54;260802.45;127321.11;;;-6712.19;-5808.18;94148.87
C_113;0;GmbH;10715;33120;1996;;GKV;4089724.13;3902780.77;1536337.61;164843.32;2680.91;2742.21;61.3;167524.23;167524.23;60410.08;1452046.68;462628.09;0.0;0.0;;;;109812.0;;;;;;989418.59;1437312.36;956008.34;507682.47;;;-37091.09;-8063.28;-3013.0
C_559;0;GmbH;14476;49392;1990;4.0;GKV;22003511.17;21998732.13;20805079.14;9995835.55;-119002.19;;119002.19;9876833.36;9876833.36;-8.939999999999999e-10;40901218.5;11986742.38;0.0;0.0;;;;870839.83;;;;;;28914476.12;35134870.51;34268580.63;4285.53;7464.97;;11143626.87;-1380893.84;-9761123.1
C_220;0;AG;12099;70220;1998;;GKV;1889565.55;1799565.55;910674.29;85821.61;-6559.0;69.39;6628.39;79262.61;79262.61;74930.61;704056.94;633072.19;67984.75;0.0;62972.46;;;35224.38;;;;;;3000.0;654867.37;95754.54;35012.32;;;75418.39;-64817.96;-72834.79
C_647;0;GmbH;13053;43210;2000;;GKV;4536343.85;4536343.85;2403089.61;571889.77;294.2;294.2;;572183.97;572183.97;439697.6;1883610.62;1284797.8;0.0;0.0;;;;;;;;;;598812.82;1579865.45;1425388.99;1184168.95;;;853946.99;-137969.21;-74877.0
C_032;0;GmbH;10789;68102;2007;;GKV;389060052.2;390929446.3;302731931.8;96338222.51;-36977242.22;1294460.38;21054394.94;59360980.29;67231120.18;44680494.46;986738267.2;166083655.9;281670379.1;310622574.0;37461000.0;251339000.0;305396962.0;9320497.96;;;;;;152057501.6;86540904.02;86169611.33;8412973.44;17915852.91;;80367789.25;-52595702.09;55119344.15
C_820;0;GmbH;16761;52100;2007;;GKV;15369782.36;15390096.35;12815771.13;-613514.77;-205439.84;1238.72;206678.56;-818954.61;-818954.61;-818954.61;24104337.9;3862464.79;208892.0;4403332.72;315357.38;;4039228.49;685215.09;;;;;;-5.8200000000000003e-11;2355355.36;2048197.1;985964.34;782299.98;;556053.15;-62149.98;-700396.21
C_672;0;GmbH;12627;43999;2009;;GKV;13861357.61;13861357.61;14692155.93;-2750057.85;-372820.49;3417.5;376237.99;-3122878.34;-3122878.34;-3080212.76;18189775.27;6782008.69;8800000.0;10381.0;;;;109826.41;;;;;;2597385.58;7312000.43;125928.18;533.59;;;-2388595.61;-214315.27;2602474.03
C_206;0;GmbH;13407;23610;2010;;GKV;28879530.7;28879530.7;15919800.92;3392624.71;-325.95;24.05;350.0;3392298.76;3392298.76;4.020000000000001e-09;8782666.04;6907863.1;0.0;0.0;;;;1140937.25;;;;;;1874802.94;8296405.23;6778541.02;275859.84;2872702.63;;2594604.88;-102911.94;-2320376.19
C_169;0;GmbH;10117;96090;1994;21962.0;GKV;17032360.9;17032360.9;4903892.09;-57644.12;-1024.38;955.72;1980.1;-58668.5;-58668.5;-57622.16;5573740.36;5550052.37;0.0;0.0;;;;2730667.86;;;;;;-7.28e-11;3423167.31;1791436.45;111454.3;39503.95;;-164064.44;-11526.36;182825.86
C_595;0;GmbH;9356;13920;1994;;GKV;64029135.39;64029135.39;34239122.96;1681117.3;-342334.24;;2596808.81;1338783.06;1338783.06;6.26e-09;53900570.68;30575310.68;0.0;23300260.0;;;;14533.96;;;;;;25000.0;42204581.18;4905363.9;;;;20630130.17;-3130931.5;-17499198.67
C_374;0;Sonst. Gewerbetreibende;38228;77120;1998;;GKV;3214467.37;3214467.37;2933679.21;-19252.15;-40938.39;9253.59;51453.73;-60190.54;-60190.54;-69717.57;1764028.26;293920.95;1006000.0;324259.0;;;;127108.42;;;;;;139848.31;439341.57;222170.18;189139.82;;;163911.75;-97592.57;-65673.03
